evap,temp,albedo,precipitation,pressure,u800,u200,v200,v800
67.197075,-35.834507,67.197075,-35.834507,67.197075,-35.834507,-35.834507,-35.834507,-35.834507
63.677135,-36.731834,63.677135,-36.731834,63.677135,-36.731834,-36.731834,-36.731834,-36.731834
38.566345,-38.13216,38.566345,-38.13216,38.566345,-38.13216,-38.13216,-38.13216,-38.13216
54.82877,-38.833004,54.82877,-38.833004,54.82877,-38.833004,-38.833004,-38.833004,-38.833004
68.83128,-38.5064,68.83128,-38.5064,68.83128,-38.5064,-38.5064,-38.5064,-38.5064
70.57953,-36.52553,70.57953,-36.52553,70.57953,-36.52553,-36.52553,-36.52553,-36.52553
60.18357,-37.82514,60.18357,-37.82514,60.18357,-37.82514,-37.82514,-37.82514,-37.82514
57.915253,-38.856735,57.915253,-38.856735,57.915253,-38.856735,-38.856735,-38.856735,-38.856735
60.94364,-38.186863,60.94364,-38.186863,60.94364,-38.186863,-38.186863,-38.186863,-38.186863
46.245834,-38.37789,46.245834,-38.37789,46.245834,-38.37789,-38.37789,-38.37789,-38.37789
75.339836,-36.494644,75.339836,-36.494644,75.339836,-36.494644,-36.494644,-36.494644,-36.494644
47.143665,-37.90789,47.143665,-37.90789,47.143665,-37.90789,-37.90789,-37.90789,-37.90789
108.69881,-37.547646,108.69881,-37.547646,108.69881,-37.547646,-37.547646,-37.547646,-37.547646
52.023975,-39.348705,52.023975,-39.348705,52.023975,-39.348705,-39.348705,-39.348705,-39.348705
48.940754,-36.153778,48.940754,-36.153778,48.940754,-36.153778,-36.153778,-36.153778,-36.153778
75.30937,-38.46557,75.30937,-38.46557,75.30937,-38.46557,-38.46557,-38.46557,-38.46557
63.811863,-37.5478,63.811863,-37.5478,63.811863,-37.5478,-37.5478,-37.5478,-37.5478
67.90017,-37.051052,67.90017,-37.051052,67.90017,-37.051052,-37.051052,-37.051052,-37.051052
68.68836,-38.680073,68.68836,-38.680073,68.68836,-38.680073,-38.680073,-38.680073,-38.680073
51.84072,-38.088024,51.84072,-38.088024,51.84072,-38.088024,-38.088024,-38.088024,-38.088024
85.45577,-37.531887,85.45577,-37.531887,85.45577,-37.531887,-37.531887,-37.531887,-37.531887
57.21839,-36.387005,57.21839,-36.387005,57.21839,-36.387005,-36.387005,-36.387005,-36.387005
47.684307,-37.48406,47.684307,-37.48406,47.684307,-37.48406,-37.48406,-37.48406,-37.48406
80.6958,-36.579742,80.6958,-36.579742,80.6958,-36.579742,-36.579742,-36.579742,-36.579742
66.400276,-37.06491,66.400276,-37.06491,66.400276,-37.06491,-37.06491,-37.06491,-37.06491
55.983337,-37.098312,55.983337,-37.098312,55.983337,-37.098312,-37.098312,-37.098312,-37.098312
42.92239,-37.762173,42.92239,-37.762173,42.92239,-37.762173,-37.762173,-37.762173,-37.762173
67.13333,-36.55139,67.13333,-36.55139,67.13333,-36.55139,-36.55139,-36.55139,-36.55139
58.090317,-37.866417,58.090317,-37.866417,58.090317,-37.866417,-37.866417,-37.866417,-37.866417
49.047543,-37.917362,49.047543,-37.917362,49.047543,-37.917362,-37.917362,-37.917362,-37.917362
85.285934,-38.752373,85.285934,-38.752373,85.285934,-38.752373,-38.752373,-38.752373,-38.752373
69.862015,-37.336433,69.862015,-37.336433,69.862015,-37.336433,-37.336433,-37.336433,-37.336433
88.98668,-36.757736,88.98668,-36.757736,88.98668,-36.757736,-36.757736,-36.757736,-36.757736
60.276154,-40.15286,60.276154,-40.15286,60.276154,-40.15286,-40.15286,-40.15286,-40.15286
58.13546,-38.297333,58.13546,-38.297333,58.13546,-38.297333,-38.297333,-38.297333,-38.297333
56.315563,-38.08893,56.315563,-38.08893,56.315563,-38.08893,-38.08893,-38.08893,-38.08893
67.46669,-36.236515,67.46669,-36.236515,67.46669,-36.236515,-36.236515,-36.236515,-36.236515
45.29835,-37.731888,45.29835,-37.731888,45.29835,-37.731888,-37.731888,-37.731888,-37.731888
61.6673,-37.91662,61.6673,-37.91662,61.6673,-37.91662,-37.91662,-37.91662,-37.91662
64.61936,-39.137966,64.61936,-39.137966,64.61936,-39.137966,-39.137966,-39.137966,-39.137966
72.41761,-39.288254,72.41761,-39.288254,72.41761,-39.288254,-39.288254,-39.288254,-39.288254
47.177017,-39.395977,47.177017,-39.395977,47.177017,-39.395977,-39.395977,-39.395977,-39.395977
65.56549,-37.43684,65.56549,-37.43684,65.56549,-37.43684,-37.43684,-37.43684,-37.43684
49.95958,-37.024925,49.95958,-37.024925,49.95958,-37.024925,-37.024925,-37.024925,-37.024925
53.714714,-36.701244,53.714714,-36.701244,53.714714,-36.701244,-36.701244,-36.701244,-36.701244
51.746998,-36.928654,51.746998,-36.928654,51.746998,-36.928654,-36.928654,-36.928654,-36.928654
50.051605,-39.532364,50.051605,-39.532364,50.051605,-39.532364,-39.532364,-39.532364,-39.532364
53.852642,-39.287746,53.852642,-39.287746,53.852642,-39.287746,-39.287746,-39.287746,-39.287746
54.123043,-37.49749,54.123043,-37.49749,54.123043,-37.49749,-37.49749,-37.49749,-37.49749
43.757908,-37.187252,43.757908,-37.187252,43.757908,-37.187252,-37.187252,-37.187252,-37.187252
60.82072,-37.500504,60.82072,-37.500504,60.82072,-37.500504,-37.500504,-37.500504,-37.500504
50.549202,-40.36616,50.549202,-40.36616,50.549202,-40.36616,-40.36616,-40.36616,-40.36616
44.490604,-39.600212,44.490604,-39.600212,44.490604,-39.600212,-39.600212,-39.600212,-39.600212
54.82508,-36.341362,54.82508,-36.341362,54.82508,-36.341362,-36.341362,-36.341362,-36.341362
41.563972,-38.813328,41.563972,-38.813328,41.563972,-38.813328,-38.813328,-38.813328,-38.813328
52.61819,-38.95961,52.61819,-38.95961,52.61819,-38.95961,-38.95961,-38.95961,-38.95961
53.5227,-39.414143,53.5227,-39.414143,53.5227,-39.414143,-39.414143,-39.414143,-39.414143
31.681215,-37.59727,31.681215,-37.59727,31.681215,-37.59727,-37.59727,-37.59727,-37.59727
40.05849,-38.611786,40.05849,-38.611786,40.05849,-38.611786,-38.611786,-38.611786,-38.611786
60.922848,-37.83903,60.922848,-37.83903,60.922848,-37.83903,-37.83903,-37.83903,-37.83903
55.693703,-37.305515,55.693703,-37.305515,55.693703,-37.305515,-37.305515,-37.305515,-37.305515
43.08205,-37.665997,43.08205,-37.665997,43.08205,-37.665997,-37.665997,-37.665997,-37.665997
59.73325,-38.392857,59.73325,-38.392857,59.73325,-38.392857,-38.392857,-38.392857,-38.392857
52.392242,-37.53527,52.392242,-37.53527,52.392242,-37.53527,-37.53527,-37.53527,-37.53527
69.44202,-38.000546,69.44202,-38.000546,69.44202,-38.000546,-38.000546,-38.000546,-38.000546
73.59202,-38.958477,73.59202,-38.958477,73.59202,-38.958477,-38.958477,-38.958477,-38.958477
58.66388,-36.610954,58.66388,-36.610954,58.66388,-36.610954,-36.610954,-36.610954,-36.610954
47.28625,-38.33699,47.28625,-38.33699,47.28625,-38.33699,-38.33699,-38.33699,-38.33699
48.340652,-38.006035,48.340652,-38.006035,48.340652,-38.006035,-38.006035,-38.006035,-38.006035
52.302113,-38.82707,52.302113,-38.82707,52.302113,-38.82707,-38.82707,-38.82707,-38.82707
63.764088,-37.64913,63.764088,-37.64913,63.764088,-37.64913,-37.64913,-37.64913,-37.64913
50.392906,-35.14845,50.392906,-35.14845,50.392906,-35.14845,-35.14845,-35.14845,-35.14845
70.06433,-38.52336,70.06433,-38.52336,70.06433,-38.52336,-38.52336,-38.52336,-38.52336
40.989853,-38.262154,40.989853,-38.262154,40.989853,-38.262154,-38.262154,-38.262154,-38.262154
47.609188,-38.955193,47.609188,-38.955193,47.609188,-38.955193,-38.955193,-38.955193,-38.955193
30.851114,-38.767544,30.851114,-38.767544,30.851114,-38.767544,-38.767544,-38.767544,-38.767544
57.889214,-38.43945,57.889214,-38.43945,57.889214,-38.43945,-38.43945,-38.43945,-38.43945
71.98763,-37.14311,71.98763,-37.14311,71.98763,-37.14311,-37.14311,-37.14311,-37.14311
27.300156,-38.83806,27.300156,-38.83806,27.300156,-38.83806,-38.83806,-38.83806,-38.83806
56.31257,-36.713375,56.31257,-36.713375,56.31257,-36.713375,-36.713375,-36.713375,-36.713375
51.891827,-37.621956,51.891827,-37.621956,51.891827,-37.621956,-37.621956,-37.621956,-37.621956
47.448475,-38.576073,47.448475,-38.576073,47.448475,-38.576073,-38.576073,-38.576073,-38.576073
43.69085,-38.483105,43.69085,-38.483105,43.69085,-38.483105,-38.483105,-38.483105,-38.483105
61.787724,-37.745735,61.787724,-37.745735,61.787724,-37.745735,-37.745735,-37.745735,-37.745735
61.119938,-38.04259,61.119938,-38.04259,61.119938,-38.04259,-38.04259,-38.04259,-38.04259
58.457874,-38.929203,58.457874,-38.929203,58.457874,-38.929203,-38.929203,-38.929203,-38.929203
67.22671,-36.41897,67.22671,-36.41897,67.22671,-36.41897,-36.41897,-36.41897,-36.41897
68.17796,-37.318584,68.17796,-37.318584,68.17796,-37.318584,-37.318584,-37.318584,-37.318584
57.259678,-37.829533,57.259678,-37.829533,57.259678,-37.829533,-37.829533,-37.829533,-37.829533
41.620583,-37.08498,41.620583,-37.08498,41.620583,-37.08498,-37.08498,-37.08498,-37.08498
42.88018,-38.26219,42.88018,-38.26219,42.88018,-38.26219,-38.26219,-38.26219,-38.26219
49.783913,-37.611523,49.783913,-37.611523,49.783913,-37.611523,-37.611523,-37.611523,-37.611523
60.776928,-37.73806,60.776928,-37.73806,60.776928,-37.73806,-37.73806,-37.73806,-37.73806
52.37903,-36.351944,52.37903,-36.351944,52.37903,-36.351944,-36.351944,-36.351944,-36.351944
54.091576,-36.46119,54.091576,-36.46119,54.091576,-36.46119,-36.46119,-36.46119,-36.46119
76.54247,-39.328224,76.54247,-39.328224,76.54247,-39.328224,-39.328224,-39.328224,-39.328224
42.20343,-38.58804,42.20343,-38.58804,42.20343,-38.58804,-38.58804,-38.58804,-38.58804
58.243378,-37.804005,58.243378,-37.804005,58.243378,-37.804005,-37.804005,-37.804005,-37.804005
48.09416,-38.72751,48.09416,-38.72751,48.09416,-38.72751,-38.72751,-38.72751,-38.72751
48.51002,-38.511574,48.51002,-38.511574,48.51002,-38.511574,-38.511574,-38.511574,-38.511574
52.50765,-39.22763,52.50765,-39.22763,52.50765,-39.22763,-39.22763,-39.22763,-39.22763
33.052372,-37.404327,33.052372,-37.404327,33.052372,-37.404327,-37.404327,-37.404327,-37.404327
58.887913,-38.3112,58.887913,-38.3112,58.887913,-38.3112,-38.3112,-38.3112,-38.3112
45.36611,-38.725784,45.36611,-38.725784,45.36611,-38.725784,-38.725784,-38.725784,-38.725784
50.164772,-39.10527,50.164772,-39.10527,50.164772,-39.10527,-39.10527,-39.10527,-39.10527
62.390923,-37.615704,62.390923,-37.615704,62.390923,-37.615704,-37.615704,-37.615704,-37.615704
46.95604,-39.289265,46.95604,-39.289265,46.95604,-39.289265,-39.289265,-39.289265,-39.289265
43.901867,-39.098484,43.901867,-39.098484,43.901867,-39.098484,-39.098484,-39.098484,-39.098484
45.910194,-38.09792,45.910194,-38.09792,45.910194,-38.09792,-38.09792,-38.09792,-38.09792
47.975002,-40.01771,47.975002,-40.01771,47.975002,-40.01771,-40.01771,-40.01771,-40.01771
56.607655,-38.840313,56.607655,-38.840313,56.607655,-38.840313,-38.840313,-38.840313,-38.840313
62.850716,-36.508907,62.850716,-36.508907,62.850716,-36.508907,-36.508907,-36.508907,-36.508907
60.35108,-38.545414,60.35108,-38.545414,60.35108,-38.545414,-38.545414,-38.545414,-38.545414
82.35679,-38.529015,82.35679,-38.529015,82.35679,-38.529015,-38.529015,-38.529015,-38.529015
69.83742,-39.43824,69.83742,-39.43824,69.83742,-39.43824,-39.43824,-39.43824,-39.43824
42.984158,-39.297596,42.984158,-39.297596,42.984158,-39.297596,-39.297596,-39.297596,-39.297596
53.155483,-36.631554,53.155483,-36.631554,53.155483,-36.631554,-36.631554,-36.631554,-36.631554
50.33663,-37.484222,50.33663,-37.484222,50.33663,-37.484222,-37.484222,-37.484222,-37.484222
73.225494,-36.484177,73.225494,-36.484177,73.225494,-36.484177,-36.484177,-36.484177,-36.484177
63.008575,-38.0295,63.008575,-38.0295,63.008575,-38.0295,-38.0295,-38.0295,-38.0295
80.03309,-38.78459,80.03309,-38.78459,80.03309,-38.78459,-38.78459,-38.78459,-38.78459
54.117695,-38.891373,54.117695,-38.891373,54.117695,-38.891373,-38.891373,-38.891373,-38.891373
52.63776,-38.40698,52.63776,-38.40698,52.63776,-38.40698,-38.40698,-38.40698,-38.40698
51.523754,-37.39996,51.523754,-37.39996,51.523754,-37.39996,-37.39996,-37.39996,-37.39996
49.1715,-37.626587,49.1715,-37.626587,49.1715,-37.626587,-37.626587,-37.626587,-37.626587
55.255207,-39.190804,55.255207,-39.190804,55.255207,-39.190804,-39.190804,-39.190804,-39.190804
70.89374,-36.87231,70.89374,-36.87231,70.89374,-36.87231,-36.87231,-36.87231,-36.87231
45.78759,-39.82549,45.78759,-39.82549,45.78759,-39.82549,-39.82549,-39.82549,-39.82549
44.829586,-40.323727,44.829586,-40.323727,44.829586,-40.323727,-40.323727,-40.323727,-40.323727
38.319782,-37.577477,38.319782,-37.577477,38.319782,-37.577477,-37.577477,-37.577477,-37.577477
55.33746,-38.35322,55.33746,-38.35322,55.33746,-38.35322,-38.35322,-38.35322,-38.35322
42.232685,-39.86151,42.232685,-39.86151,42.232685,-39.86151,-39.86151,-39.86151,-39.86151
46.194874,-39.63015,46.194874,-39.63015,46.194874,-39.63015,-39.63015,-39.63015,-39.63015
45.848392,-37.463875,45.848392,-37.463875,45.848392,-37.463875,-37.463875,-37.463875,-37.463875
55.45894,-39.118443,55.45894,-39.118443,55.45894,-39.118443,-39.118443,-39.118443,-39.118443
46.98534,-39.891663,46.98534,-39.891663,46.98534,-39.891663,-39.891663,-39.891663,-39.891663
57.425053,-36.475513,57.425053,-36.475513,57.425053,-36.475513,-36.475513,-36.475513,-36.475513
56.650608,-37.73594,56.650608,-37.73594,56.650608,-37.73594,-37.73594,-37.73594,-37.73594
50.783432,-38.163494,50.783432,-38.163494,50.783432,-38.163494,-38.163494,-38.163494,-38.163494
69.48247,-39.29228,69.48247,-39.29228,69.48247,-39.29228,-39.29228,-39.29228,-39.29228
32.36886,-39.7916,32.36886,-39.7916,32.36886,-39.7916,-39.7916,-39.7916,-39.7916
44.259365,-39.589092,44.259365,-39.589092,44.259365,-39.589092,-39.589092,-39.589092,-39.589092
44.90435,-36.922234,44.90435,-36.922234,44.90435,-36.922234,-36.922234,-36.922234,-36.922234
60.090416,-39.259495,60.090416,-39.259495,60.090416,-39.259495,-39.259495,-39.259495,-39.259495
66.93506,-37.848595,66.93506,-37.848595,66.93506,-37.848595,-37.848595,-37.848595,-37.848595
39.76718,-36.705162,39.76718,-36.705162,39.76718,-36.705162,-36.705162,-36.705162,-36.705162
31.220947,-38.64488,31.220947,-38.64488,31.220947,-38.64488,-38.64488,-38.64488,-38.64488
49.93926,-39.15217,49.93926,-39.15217,49.93926,-39.15217,-39.15217,-39.15217,-39.15217
58.945415,-38.536915,58.945415,-38.536915,58.945415,-38.536915,-38.536915,-38.536915,-38.536915
58.274395,-38.557957,58.274395,-38.557957,58.274395,-38.557957,-38.557957,-38.557957,-38.557957
44.59387,-39.502884,44.59387,-39.502884,44.59387,-39.502884,-39.502884,-39.502884,-39.502884
40.61578,-40.7882,40.61578,-40.7882,40.61578,-40.7882,-40.7882,-40.7882,-40.7882
46.51632,-38.974487,46.51632,-38.974487,46.51632,-38.974487,-38.974487,-38.974487,-38.974487
30.953382,-38.318974,30.953382,-38.318974,30.953382,-38.318974,-38.318974,-38.318974,-38.318974
43.46896,-37.303814,43.46896,-37.303814,43.46896,-37.303814,-37.303814,-37.303814,-37.303814
42.67553,-37.821064,42.67553,-37.821064,42.67553,-37.821064,-37.821064,-37.821064,-37.821064
49.071182,-38.81258,49.071182,-38.81258,49.071182,-38.81258,-38.81258,-38.81258,-38.81258
43.617123,-38.59216,43.617123,-38.59216,43.617123,-38.59216,-38.59216,-38.59216,-38.59216
45.529182,-37.882313,45.529182,-37.882313,45.529182,-37.882313,-37.882313,-37.882313,-37.882313
54.197487,-37.83151,54.197487,-37.83151,54.197487,-37.83151,-37.83151,-37.83151,-37.83151
68.21099,-40.14238,68.21099,-40.14238,68.21099,-40.14238,-40.14238,-40.14238,-40.14238
77.68167,-38.95045,77.68167,-38.95045,77.68167,-38.95045,-38.95045,-38.95045,-38.95045
47.50393,-39.55869,47.50393,-39.55869,47.50393,-39.55869,-39.55869,-39.55869,-39.55869
43.190086,-39.153996,43.190086,-39.153996,43.190086,-39.153996,-39.153996,-39.153996,-39.153996
49.9717,-38.05514,49.9717,-38.05514,49.9717,-38.05514,-38.05514,-38.05514,-38.05514
57.686123,-37.586735,57.686123,-37.586735,57.686123,-37.586735,-37.586735,-37.586735,-37.586735
61.800793,-37.697495,61.800793,-37.697495,61.800793,-37.697495,-37.697495,-37.697495,-37.697495
49.324757,-37.614548,49.324757,-37.614548,49.324757,-37.614548,-37.614548,-37.614548,-37.614548
32.479572,-37.79006,32.479572,-37.79006,32.479572,-37.79006,-37.79006,-37.79006,-37.79006
46.561554,-36.983284,46.561554,-36.983284,46.561554,-36.983284,-36.983284,-36.983284,-36.983284
28.699707,-40.064087,28.699707,-40.064087,28.699707,-40.064087,-40.064087,-40.064087,-40.064087
39.632885,-38.805984,39.632885,-38.805984,39.632885,-38.805984,-38.805984,-38.805984,-38.805984
40.64175,-37.695835,40.64175,-37.695835,40.64175,-37.695835,-37.695835,-37.695835,-37.695835
34.695942,-37.90356,34.695942,-37.90356,34.695942,-37.90356,-37.90356,-37.90356,-37.90356
59.151344,-38.82308,59.151344,-38.82308,59.151344,-38.82308,-38.82308,-38.82308,-38.82308
55.57114,-38.525555,55.57114,-38.525555,55.57114,-38.525555,-38.525555,-38.525555,-38.525555
53.053516,-39.508522,53.053516,-39.508522,53.053516,-39.508522,-39.508522,-39.508522,-39.508522
62.694965,-37.161854,62.694965,-37.161854,62.694965,-37.161854,-37.161854,-37.161854,-37.161854
52.179497,-38.499218,52.179497,-38.499218,52.179497,-38.499218,-38.499218,-38.499218,-38.499218
62.43835,-38.21686,62.43835,-38.21686,62.43835,-38.21686,-38.21686,-38.21686,-38.21686
51.016342,-38.89215,51.016342,-38.89215,51.016342,-38.89215,-38.89215,-38.89215,-38.89215
47.64041,-38.332096,47.64041,-38.332096,47.64041,-38.332096,-38.332096,-38.332096,-38.332096
36.924503,-40.402237,36.924503,-40.402237,36.924503,-40.402237,-40.402237,-40.402237,-40.402237
27.460056,-37.77962,27.460056,-37.77962,27.460056,-37.77962,-37.77962,-37.77962,-37.77962
56.06696,-39.14894,56.06696,-39.14894,56.06696,-39.14894,-39.14894,-39.14894,-39.14894
52.77947,-38.912846,52.77947,-38.912846,52.77947,-38.912846,-38.912846,-38.912846,-38.912846
38.62628,-37.58001,38.62628,-37.58001,38.62628,-37.58001,-37.58001,-37.58001,-37.58001
62.701004,-37.373577,62.701004,-37.373577,62.701004,-37.373577,-37.373577,-37.373577,-37.373577
48.06831,-38.642174,48.06831,-38.642174,48.06831,-38.642174,-38.642174,-38.642174,-38.642174
39.792927,-37.228485,39.792927,-37.228485,39.792927,-37.228485,-37.228485,-37.228485,-37.228485
38.707855,-38.5913,38.707855,-38.5913,38.707855,-38.5913,-38.5913,-38.5913,-38.5913
48.783386,-40.00863,48.783386,-40.00863,48.783386,-40.00863,-40.00863,-40.00863,-40.00863
41.713955,-36.246006,41.713955,-36.246006,41.713955,-36.246006,-36.246006,-36.246006,-36.246006
24.30443,-38.207977,24.30443,-38.207977,24.30443,-38.207977,-38.207977,-38.207977,-38.207977
61.121414,-38.5811,61.121414,-38.5811,61.121414,-38.5811,-38.5811,-38.5811,-38.5811
41.151375,-39.540203,41.151375,-39.540203,41.151375,-39.540203,-39.540203,-39.540203,-39.540203
56.127304,-37.82705,56.127304,-37.82705,56.127304,-37.82705,-37.82705,-37.82705,-37.82705
34.88202,-37.501503,34.88202,-37.501503,34.88202,-37.501503,-37.501503,-37.501503,-37.501503
37.20128,-37.916542,37.20128,-37.916542,37.20128,-37.916542,-37.916542,-37.916542,-37.916542
49.462784,-38.998352,49.462784,-38.998352,49.462784,-38.998352,-38.998352,-38.998352,-38.998352
49.067688,-36.55873,49.067688,-36.55873,49.067688,-36.55873,-36.55873,-36.55873,-36.55873
39.777485,-35.904823,39.777485,-35.904823,39.777485,-35.904823,-35.904823,-35.904823,-35.904823
44.39978,-37.26855,44.39978,-37.26855,44.39978,-37.26855,-37.26855,-37.26855,-37.26855
42.048767,-38.80919,42.048767,-38.80919,42.048767,-38.80919,-38.80919,-38.80919,-38.80919
39.840244,-39.168186,39.840244,-39.168186,39.840244,-39.168186,-39.168186,-39.168186,-39.168186
43.278522,-38.561325,43.278522,-38.561325,43.278522,-38.561325,-38.561325,-38.561325,-38.561325
46.3337,-37.21486,46.3337,-37.21486,46.3337,-37.21486,-37.21486,-37.21486,-37.21486
39.811653,-38.10588,39.811653,-38.10588,39.811653,-38.10588,-38.10588,-38.10588,-38.10588
55.080444,-38.587463,55.080444,-38.587463,55.080444,-38.587463,-38.587463,-38.587463,-38.587463
39.74127,-38.008118,39.74127,-38.008118,39.74127,-38.008118,-38.008118,-38.008118,-38.008118
53.15606,-38.921436,53.15606,-38.921436,53.15606,-38.921436,-38.921436,-38.921436,-38.921436
43.622135,-37.925167,43.622135,-37.925167,43.622135,-37.925167,-37.925167,-37.925167,-37.925167
47.96944,-38.13987,47.96944,-38.13987,47.96944,-38.13987,-38.13987,-38.13987,-38.13987
52.136986,-38.880646,52.136986,-38.880646,52.136986,-38.880646,-38.880646,-38.880646,-38.880646
51.774918,-37.595634,51.774918,-37.595634,51.774918,-37.595634,-37.595634,-37.595634,-37.595634
37.098217,-37.8959,37.098217,-37.8959,37.098217,-37.8959,-37.8959,-37.8959,-37.8959
